Input Set;Dimensionality;Family;Fitting Strategy;Container Splitting Strategy;Object Ordering;Container Size;Average Fulfillent;Quality;Execution Time [ms];Containers Used;Total Object Amount
10k.2Dset;TwoDimensional;Skyline;BestFitBestContainer;None;None;60x60;0,856315387552501;1,16779403305851;2835;291;10000
10k.2Dset;TwoDimensional;GuillotineCut;BestAreaFit;MinAreaSplitRule;None;60x60;0,889956349206349;1,12365061600132;632;280;10000
10k.2Dset;TwoDimensional;GuillotineCut;BestAreaFit;MaxAreaSplitRule;None;60x60;0,757409658899021;1,32028947380155;554;329;10000
10k.2Dset;TwoDimensional;GuillotineCut;BestAreaFit;LongerAxisSplitRule;None;60x60;0,726494978943958;1,37647200460162;540;343;10000
10k.2Dset;TwoDimensional;GuillotineCut;BestAreaFit;LongerLeftoverAxisSplitRule;None;60x60;0,752833165491776;1,32831554963013;554;331;10000
10k.2Dset;TwoDimensional;GuillotineCut;BestAreaFit;ShorterAxisSplitRule;None;60x60;0,868250096786682;1,15174188140135;701;287;10000
10k.2Dset;TwoDimensional;GuillotineCut;BestAreaFit;ShorterLeftoverAxisSplitRule;None;60x60;0,883644602048858;1,1316766918299;665;282;10000
10k.2Dset;TwoDimensional;GuillotineCut;WorstAreaFit;MinAreaSplitRule;None;60x60;0,77387508626639;1,29219820840152;808;322;10000
10k.2Dset;TwoDimensional;GuillotineCut;WorstAreaFit;MaxAreaSplitRule;None;60x60;0,413246729316381;2,41986186231713;916;603;10000
10k.2Dset;TwoDimensional;GuillotineCut;WorstAreaFit;LongerAxisSplitRule;None;60x60;0,285765800203873;3,49936906126125;1147;872;10000
10k.2Dset;TwoDimensional;GuillotineCut;WorstAreaFit;LongerLeftoverAxisSplitRule;None;60x60;0,320292773493288;3,12214349731795;978;778;10000
10k.2Dset;TwoDimensional;GuillotineCut;WorstAreaFit;ShorterAxisSplitRule;None;60x60;0,771479188166495;1,29621124631581;881;323;10000
10k.2Dset;TwoDimensional;GuillotineCut;WorstAreaFit;ShorterLeftoverAxisSplitRule;None;60x60;0,786081317910971;1,27213301883007;847;317;10000
10k.2Dset;TwoDimensional;GuillotineCut;BestShortSideFit;MinAreaSplitRule;None;60x60;0,896358912869705;1,11562454017274;603;278;10000
10k.2Dset;TwoDimensional;GuillotineCut;BestShortSideFit;MaxAreaSplitRule;None;60x60;0,776285912080304;1,28818517048723;545;321;10000
10k.2Dset;TwoDimensional;GuillotineCut;BestShortSideFit;LongerAxisSplitRule;None;60x60;0,752833165491776;1,32831554963013;486;331;10000
10k.2Dset;TwoDimensional;GuillotineCut;BestShortSideFit;LongerLeftoverAxisSplitRule;None;60x60;0,771479188166495;1,29621124631581;540;323;10000
10k.2Dset;TwoDimensional;GuillotineCut;BestShortSideFit;ShorterAxisSplitRule;None;60x60;0,871285936285936;1,14772884348706;661;286;10000
10k.2Dset;TwoDimensional;GuillotineCut;BestShortSideFit;ShorterLeftoverAxisSplitRule;None;60x60;0,889956349206349;1,12365061600132;619;280;10000
10k.2Dset;TwoDimensional;GuillotineCut;WorstShortSideFit;MinAreaSplitRule;None;60x60;0,454722222222222;2,19914477703115;1817;548;10000
10k.2Dset;TwoDimensional;GuillotineCut;WorstShortSideFit;MaxAreaSplitRule;None;60x60;0,280616866866867;3,5635776678899;1964;888;10000
10k.2Dset;TwoDimensional;GuillotineCut;WorstShortSideFit;LongerAxisSplitRule;None;60x60;0,197925161062571;5,05241473409165;2368;1259;10000
10k.2Dset;TwoDimensional;GuillotineCut;WorstShortSideFit;LongerLeftoverAxisSplitRule;None;60x60;0,229243585812123;4,36217221283369;2140;1087;10000
10k.2Dset;TwoDimensional;GuillotineCut;WorstShortSideFit;ShorterAxisSplitRule;None;60x60;0,556222718253968;1,79784098560211;1584;448;10000
10k.2Dset;TwoDimensional;GuillotineCut;WorstShortSideFit;ShorterLeftoverAxisSplitRule;None;60x60;0,499374304163884;2,00250591923092;1723;499;10000
10k.2Dset;TwoDimensional;GuillotineCut;BestLongSideFit;MinAreaSplitRule;None;60x60;0,886789244760775;1,12766365391561;645;281;10000
10k.2Dset;TwoDimensional;GuillotineCut;BestLongSideFit;MaxAreaSplitRule;None;60x60;0,730755946562398;1,36844592877304;557;341;10000
10k.2Dset;TwoDimensional;GuillotineCut;BestLongSideFit;LongerAxisSplitRule;None;60x60;0,701937402190923;1,4246284595731;556;355;10000
10k.2Dset;TwoDimensional;GuillotineCut;BestLongSideFit;LongerLeftoverAxisSplitRule;None;60x60;0,726494978943959;1,37647200460162;561;343;10000
10k.2Dset;TwoDimensional;GuillotineCut;BestLongSideFit;ShorterAxisSplitRule;None;60x60;0,865235339506172;1,15575491931564;700;288;10000
10k.2Dset;TwoDimensional;GuillotineCut;BestLongSideFit;ShorterLeftoverAxisSplitRule;None;60x60;0,880522182960346;1,13568972974419;670;283;10000
10k.2Dset;TwoDimensional;GuillotineCut;WorstLongSideFit;MinAreaSplitRule;None;60x60;0,788568917018284;1,26811998091578;819;316;10000
10k.2Dset;TwoDimensional;GuillotineCut;WorstLongSideFit;MaxAreaSplitRule;None;60x60;0,513789232531501;1,94632338843086;779;485;10000
10k.2Dset;TwoDimensional;GuillotineCut;WorstLongSideFit;LongerAxisSplitRule;None;60x60;0,385143396874463;2,59643553054591;929;647;10000
10k.2Dset;TwoDimensional;GuillotineCut;WorstLongSideFit;LongerLeftoverAxisSplitRule;None;60x60;0,544078117418728;1,83797136474502;802;458;10000
10k.2Dset;TwoDimensional;GuillotineCut;WorstLongSideFit;ShorterAxisSplitRule;None;60x60;0,776285912080305;1,28818517048723;873;321;10000
10k.2Dset;TwoDimensional;GuillotineCut;WorstLongSideFit;ShorterLeftoverAxisSplitRule;None;60x60;0,788568917018284;1,26811998091578;851;316;10000
15k.2Dset;TwoDimensional;Shelf;NextFit;None;None;60x60;0,632410364145659;1,58125175786916;39;595;15000
15k.2Dset;TwoDimensional;Shelf;FirstFit;None;None;60x60;0,734930013020833;1,36067378156136;878;512;15000
